alpha0,alpha1,alpha2,alpha3,alpha4,alpha5,beta1,beta2,beta3,beta4,beta5,lambda0,sigma2,xi
2.4700736883289536,-2.8275346464613724,-1.6570962918709218,-1.6662515648841085,-1.4984860424316557,-2.6974004168457233,12.932566307525663,56.50674581712529,-4.220844976707493,-14.70290590532736,21.5167638054281,4941.624003947693,0.17414596862643505,-0.00856034343989877
2.4654568169766464,-1.808916835757616,-2.6253701778778713,-1.845096607881537,-0.9118910757219858,-2.577974952508176,13.071673333732235,56.28188869777971,-4.284530796722826,-14.612677460587383,21.350792264483495,4990.454880213274,0.17582442946064386,-0.00858730206083388
2.460250957329999,-2.9977252195591424,-2.8110602023001485,-2.0545456300480973,-1.432708454789888,-1.6765086457283371,13.085065469052262,56.169492705273285,-4.313427242813339,-14.579178138005906,21.45799143077759,4940.297615536523,0.17523213168050125,-0.008031787561123696
2.4658441731419893,-1.796872257686999,-2.7061703708655824,-2.372164267646779,-1.1018558553527913,-2.8533345296907755,12.959159429143332,56.37545410335971,-4.076939890848645,-14.704235367951922,21.702706629033997,4898.642567288599,0.1737652671150336,-0.008276286833474306
2.4676777153919405,-2.010413433348723,-2.2322250962819354,-2.2554575695009684,-1.4735714439355756,-2.686744091263372,13.081625395108777,56.48947605884726,-4.513391272991229,-14.65423332990465,21.96352809602494,4808.352981510556,0.17301202777879177,-0.00841393505541202
2.461881156994456,-2.5065525167511384,-2.194171643310009,-1.9324528289295322,-1.6907375985357465,-2.142940267623944,13.054042774521967,56.29460773557231,-4.138098645884292,-14.890896279011006,21.970406848896356,4878.134680738684,0.17596702571266626,-0.008270671600035513
2.459594811946295,-2.103839239886231,-1.083852986030135,-2.0419724150506333,-2.504077090035367,-1.8312606830622058,13.089700801984682,56.47291121576827,-4.338467614951763,-14.791680425194109,21.684767597947335,4967.501713578963,0.17690369799562064,-0.008338709254289142
2.4566824465833803,-2.231547475981091,-2.3936776308486594,-1.3714406701798514,-1.7720879826236398,-1.8506794158198139,12.93750780104367,56.212109903128244,-4.301547747358524,-14.751180298362886,21.69241905672787,5012.969163697537,0.1765422266568939,-0.00867343274469823
2.459340368726749,-2.0305714806966515,-2.3060886441860813,-1.424812530186527,-1.9212180378427237,-2.2840319616180156,13.065131728074407,56.14551124171928,-4.278705571098953,-14.686832465388193,21.713540982674463,4910.150821139114,0.17498937066561565,-0.00834861272612565
2.454756794167196,-2.086106714884891,-1.3292051443919413,-2.3615428111277685,-1.5351249537803855,-2.266453467172849,13.235590285632538,56.28438831328264,-4.420846152934795,-14.943950064014125,21.5284542547122,4953.555016516255,0.17488596206897247,-0.00835145891874152
2.462321705446382,-2.618340567078619,-2.7259755868595756,-1.1626232737071536,-1.8013831621345382,-2.013578525884856,13.08286227358491,56.55578257109463,-4.365594630546116,-14.895586585138558,21.66700132976351,4948.710830095149,0.17875277555973,-0.008280388200317578
2.462924071945511,-1.9843738703349243,-2.0329344471814697,-1.2781772796811581,-1.6720344941576664,-2.377103552373131,13.144719443800106,56.333968857489936,-4.474233046290597,-14.85711204078992,21.727742892911692,4991.274373230227,0.17642853209476106,-0.008816917902640798
2.4569771268166134,-1.9733579848873304,-2.455864974352061,-1.5412891944465514,-1.8922070809994078,-1.7253871855192375,12.96636673507257,56.44721521963385,-4.223802926437158,-14.652424585511934,21.530285594952502,4921.429831514472,0.17780539826440123,-0.008307004687598363
2.4527208803263694,-1.7411972602644372,-1.5746617017190805,-1.8164747499642853,-2.457967935878331,-1.6768407272177945,12.995243706493822,56.47836063931379,-4.370470328772949,-14.789032534632245,21.806527132254843,4979.019557731295,0.17317836900482259,-0.008588140552574034
2.4473091655323698,-1.6329050823876772,-2.2544161435481005,-1.7108753467506304,-1.4971697496100989,-1.566079146489156,13.034295328701466,56.21677031666103,-4.382461884786554,-14.569003464439144,21.45471130569771,5024.136589526126,0.17661253231636923,-0.008422090401451933
2.449113627558619,-1.9734332934268353,-1.7973484962158823,-1.1602127799169375,-1.3072903208952302,-1.9047474499119086,13.166546059374616,56.49222997286091,-4.60703349733462,-14.837813384795774,21.711915924083804,4982.379841040882,0.17642513841463292,-0.00848309231625996
2.432040048077272,-2.0477383697238816,-1.5180100800745409,-0.8152001190094295,-1.0043025803557977,-2.0492162725168086,13.226456033198998,56.526149481525195,-4.686306895410122,-14.75501231334543,21.714750067597794,4929.701751580465,0.17700149216772443,-0.008613042448270932
2.432235995014323,-1.3568168719262492,-1.7514209977243007,-1.385871697636542,-1.166654279813823,-1.9138271578038908,13.16730879339166,56.5660955377478,-4.854843460145099,-15.0274576751497,21.781656915673693,4991.670384486443,0.1747907869822323,-0.008710669330262126
2.4333893020989614,-1.571520977443755,-2.378335881511047,-0.42850071826380975,-1.2839547507338749,-2.197509782480423,13.418973393765938,56.96490925991082,-5.098722965515348,-15.19444064840669,21.74468773224807,4990.271100020358,0.17457497048070628,-0.008744049213991951
2.43923175223786,-2.047824810195152,-1.914000639914029,-1.0669894491000531,-0.9059219058091981,-1.9581535824327887,13.430894857510348,56.59576696501778,-5.172399185246693,-15.13603746236609,22.024378780115388,4946.497602070976,0.17872121331563776,-0.008651807576451198
2.432213375671827,-2.1396603683358246,-1.4552155934764701,-0.8765367046933786,-0.9691904291538486,-1.4809361507675074,13.638762779404207,56.64012858460143,-5.2283723832216955,-15.13603746236609,21.75136005394985,4860.328522718876,0.17387287262290899,-0.008984292841253592
2.451740869915626,-2.320865022023086,-1.8817303739714504,-1.6246097271911712,-0.794251064893284,-2.6560571940153395,13.529324406778509,57.522642520729,-5.07886524318125,-15.347372328423976,21.708328987228846,4906.003822013005,0.175542561254204,-0.008643897443659202
2.4520612611472283,-1.6304566602958204,-2.2237355607857348,-1.61586542465247,-0.9785314044987177,-2.7876737704833237,13.59348393065055,57.37902587086806,-4.903406497220601,-15.244727452384156,21.559433037207356,4888.5630340317375,0.17712818850764167,-0.008516286291315374
2.4697974160956457,-2.1720940355873237,-2.323091174663915,-2.306392744901729,-0.8181235195009119,-3.569633048775312,13.361899547103876,57.07449930026988,-4.7974295839386025,-15.227557143442908,21.71730575631594,4887.153178388994,0.17434971203307206,-0.00846018385604232
2.4711011992960557,-2.6138442746145683,-2.3234431262961146,-1.6699336551174504,-1.724661570010423,-3.5196666981209477,13.418798051392322,57.012815520579586,-4.851462773968457,-15.146665584749824,21.82033287850162,4873.495381831299,0.17833456639632964,-0.008246786829123429
2.478107060915818,-2.5891056480832084,-2.709318740666485,-1.1831361033985945,-1.8951781755928887,-2.864953018747429,13.319327360435063,56.93514230345073,-5.020696708678857,-15.03878768167389,21.817176889889865,4894.292406088185,0.176638842587395,-0.00855678104945638
2.4629769329728726,-2.0441138997787283,-1.9768756112271348,-1.5266944885198397,-1.7519700368373528,-2.2508735764594348,13.272541049810066,56.83226693279896,-4.706813766833315,-15.135051775670881,22.070961443775605,4795.5971522457785,0.17553159173910948,-0.008884018905527116
2.4579210191971086,-2.3636744690906477,-1.4713813803965623,-1.4152843035421847,-2.198552845152555,-1.7974984311293276,13.086181571184792,56.76740048304946,-4.363736046082954,-15.017404702173478,21.855308980947175,4891.393269028168,0.17189901832472063,-0.008825176016284738
2.4422095347879806,-3.0942684835869536,-1.5157293412273498,-0.4195137256977885,-0.5944248300795597,-2.1248280928494134,13.219670127543996,56.84452120412341,-4.53526635476992,-15.018630073429227,21.680433190919032,4856.756692857114,0.17677509690974094,-0.008827745724502734
2.448998228059696,-2.2101246711140083,-1.6697164647054417,-1.7802103020377986,-0.989743214340483,-2.3163116169882305,13.262177464852444,57.081887440126316,-4.682404797095765,-15.081520217249697,21.728073966357616,4886.641926682699,0.17574961988362353,-0.008478033854234453
2.457531631937589,-2.4751108204563645,-2.6218126491199882,-2.3527435884712653,-0.974956006667562,-1.6948869533923658,13.314937571522629,56.77786681240936,-4.938261200967673,-14.936716878233835,21.657664493672378,4913.237759172759,0.17565056878249313,-0.008660186413729266
2.459615338686756,-2.351403181287454,-2.2004887248978307,-1.7578027367527236,-0.8311934055280824,-2.2392420858185837,13.207927822625201,57.12203507490952,-4.71296787688248,-15.197225315716963,21.855735339327556,4883.351175396003,0.17700135995138508,-0.00889313887978459
2.4624671135817073,-2.618342473065562,-1.7746051171109953,-1.6748837018982317,-1.549244770851167,-2.365751265989822,13.24856277125788,56.42321071215433,-4.594863137180353,-15.28954274433678,22.1910856142292,4925.990982963224,0.1774783301461211,-0.008690306010520288
2.4643295738506477,-2.3825224427218132,-2.3009188443242685,-1.6561968568113423,-1.1246189736493868,-2.6886322526255926,13.21539939596187,56.71353210697123,-4.675414540231582,-15.35653936242809,22.110506914968003,4990.090643790216,0.17505620999400515,-0.00866578359474993
2.4676030654494903,-2.866437550624394,-1.773809788855709,-2.4114052895791085,-0.8075384014042234,-2.2947238243156374,13.150233366991952,56.632201912009364,-4.43456311809051,-15.071053671932471,21.894553775366884,4976.155549373358,0.17616108231738353,-0.008506804295342852
2.4535639683972335,-2.281860889272684,-2.211937448570925,-1.3361578258639235,-0.9723545988471789,-2.9172867683175694,13.112835450591971,56.048135853932685,-4.525083235464745,-14.779449564483338,21.72637233630253,5001.780166662464,0.17289658667147395,-0.008621879991665323
2.4564047749022118,-1.6676164412278218,-2.706815929142834,-1.3855628710428867,-1.161705455771737,-1.9610062754618427,12.94867775287383,55.61290858959517,-4.183406380350613,-14.573515267352525,21.655186012992367,5014.726761364603,0.17522181618512314,-0.008845316638975087
2.4633019822771467,-2.58433380550785,-2.4732217271510764,-1.8534902380615597,-1.3354679217603245,-2.0607345833147535,12.965176281099065,55.78307982690786,-4.15377584969992,-14.459111017038644,21.439119061606178,4918.24557458524,0.17612929506399083,-0.00844131376571545
2.4564501362182423,-2.336512802952912,-2.021185710160963,-1.845769216162418,-1.8795434018286334,-1.5387218124430169,12.768570357154386,56.10255271925883,-3.936975086581137,-14.522382608441253,21.641261740406794,4923.024884351555,0.1777205421947284,-0.0083588472635421
2.4597606853889658,-2.5308598518993524,-2.734209956318047,-0.8836558579274781,-1.416924489979074,-2.47373287781757,12.73171212937786,55.630961761156136,-3.962691936704714,-14.684263224218038,21.779649333309106,5051.432227633751,0.1781950248800277,-0.008489505121408326
2.4570173560539583,-2.5835811584314956,-1.754006631520788,-1.1864147370453892,-1.3631886699677125,-2.3910039688624773,12.866425758684064,55.815250990203296,-4.158406272341375,-14.777869271767473,21.783621389577487,5043.648145622668,0.17421386220976978,-0.008643385307419692
2.4577028223241992,-2.5817020914846522,-3.016317403282463,-0.685336525980111,-1.098604745664674,-2.5659342390786577,12.848920274924465,56.06357829535241,-4.2902190559309155,-14.683370335738099,21.551602942022285,4958.1790247524505,0.17419109907003935,-0.008826113890700637
2.463404017925145,-2.503468362655219,-2.1081017224052983,-0.5695280673644054,-1.0377586586364598,-3.233138912128431,12.813879360860462,56.08195380803462,-4.020050678009089,-14.755846674155606,21.701221763286107,4941.762875376141,0.17224771079510146,-0.008929402373990833
2.4473066766783966,-2.264429353448414,-2.233913496514145,-0.9278815115066759,-1.0377586586364598,-2.053212757952912,12.988437029113452,55.969427939873604,-4.285221218861007,-14.992936854760211,21.660897564010476,4999.973447295454,0.17395237557758483,-0.008603588659960562
2.458317706227924,-2.5499499657722917,-1.5709444936427404,-1.8815524138819102,-1.0834576219218748,-2.5590985981223575,13.039004279171436,55.94589256327046,-4.458054571702713,-14.801688663952692,21.369628980030434,5189.489835523128,0.1745361970759333,-0.008618343083583854
2.458823271079788,-2.2690736509469134,-1.6318057376127595,-1.1647444301210819,-1.7645578056979199,-2.4779385824187985,13.129080997600171,56.07839193938383,-4.660493338614059,-14.830654740833738,21.366199619438397,5150.764919428211,0.17723225358131398,-0.008682630099024546
2.4600210268858245,-1.3345090136870725,-2.632016146654929,-1.4926838414311487,-2.0074182838248973,-2.3443007925524775,13.21929048842322,56.24274082419987,-4.694080722241437,-14.66593175390703,21.305613820827364,5086.2591372339175,0.17886184092100865,-0.008564886403507084
2.470479046214397,-2.293991917491531,-1.8936056324460426,-1.7318018986768575,-1.491212886129196,-2.943389730983121,13.209237309916833,56.17596376522953,-4.628517423890958,-14.541651184061275,21.170263055076234,5062.0398422635,0.1714644871019923,-0.008865383249437465
2.46375803331532,-2.3282662880078826,-1.8493520239309666,-2.163047645620334,-1.6513985865564518,-2.019724734282522,13.064411013712752,56.0838457372686,-4.461759999067497,-14.701578451369965,21.483323017823178,5059.1718162671905,0.17480060050054821,-0.008782222187007688
2.4606774182497153,-2.184127494972311,-1.4156637441422517,-2.2891505320054883,-2.2066074538323184,-2.3609781781304617,13.064411013712752,56.221992629883694,-4.335163636632822,-14.7055473876581,21.699368451581794,4957.969643561373,0.17916685935886223,-0.008172032393683122
2.466679793706884,-3.0291834275606324,-2.3667189018043704,-1.3992533678225063,-2.337161604299647,-1.9858530839164408,13.095279928589516,56.14488536221496,-4.280824892565326,-14.922512240896037,21.578446907791598,5088.507312274961,0.17651226400066908,-0.007995733780949235
2.4637532388691614,-2.650037332147985,-2.369941262196059,-1.2335923008272018,-1.8538376274341224,-2.161774886943192,13.33522127317573,57.21587270185936,-4.63898032938901,-14.897187438645995,21.4211497766556,4952.645937895188,0.17986609336377415,-0.008275408582363678
2.462872393635423,-1.7260937240143328,-2.5483096975683077,-1.5912794278859477,-1.6876550221281292,-2.4959570855345476,13.255143954669004,56.919866167432005,-4.495914132369073,-14.915997366109899,21.642513911712143,4880.812664537806,0.1738719538282999,-0.008381273332881672
2.467444259733271,-2.2755455041091386,-2.4101173161045644,-1.3254070762719112,-1.5688041030207498,-2.806891845970118,13.094907563440854,56.57868598172249,-4.440035296475058,-14.781637656460534,21.659709822204924,4919.515984807902,0.17582753853946903,-0.008347716764964269
2.4682446715017363,-3.0919418411807347,-1.3180426874372797,-2.2027047886835653,-1.954390645492449,-2.1976924240922755,12.992317925231772,55.955319900084504,-4.156390809232235,-14.790353056834157,21.752258147876187,4933.855203743978,0.1798527033281732,-0.00832450547035934
2.4741712593371132,-2.913186071810489,-2.332957982642551,-2.466031632268413,-1.7270570568853003,-1.3396311067858295,12.95445500207026,56.33951461343844,-4.254412406229176,-14.816937356631126,21.861319079018596,4832.527241264653,0.17537366213129907,-0.008777097281018206
2.479732327753233,-2.4096534140789925,-2.8563588549883034,-2.3912196285486242,-1.913428370483821,-2.3137975635585293,12.90874627837986,56.4772361151649,-4.0580973905481725,-14.786378690137454,21.65639677656305,4886.186962290357,0.17269793061748068,-0.008543105604611056
2.471082466313719,-2.9854855494162464,-2.0132819493964362,-1.5368500260474443,-1.6394291240977275,-2.618168955222118,12.993320194316466,56.237590981826465,-4.43749259510806,-14.730346504100316,21.78792452042011,4998.927667846376,0.17022749504819526,-0.008566924278254411
2.464195602201293,-2.504219301940589,-1.911086527164171,-1.3402677815764705,-1.4437744617167723,-2.8165815805706034,13.078117921885708,56.36978971197837,-4.4406653059447505,-14.76405446997615,21.58601943447491,4963.148193629354,0.17974380288257083,-0.00871949131922814
2.4646286043073564,-1.5730744985322316,-2.3365198447151565,-1.5353177128280484,-1.4065083382880619,-3.054435822699996,12.995129017263551,56.23184393620657,-4.335620374356388,-14.669647891109673,21.531562118017217,4963.261693043281,0.17611084086144807,-0.008794193921331248
2.4587115606315546,-1.8214513017939074,-1.6658877140809674,-1.58454713800098,-1.5560953137535787,-2.700057458831854,12.97116724834833,56.31293033826905,-4.276678678056517,-14.774831332077513,21.64015806212744,4978.24092235917,0.17550257102618927,-0.00865947450438892
2.4672991306079144,-2.067617906903138,-1.9928291264049662,-1.662638177406928,-1.4612942182604396,-3.0397016523273117,12.968071647283992,56.23458368233807,-4.425451579658905,-14.713817636862073,21.288338120702345,5075.29704525359,0.17534764124116756,-0.008675837718774984
2.464219420492566,-2.1861723006964082,-2.3667475698004776,-1.2234590554036164,-1.7315059774636679,-2.6987761579100553,12.986924532643082,55.772076837140744,-4.20608076663871,-14.614769747509468,21.45233560265954,5079.589565469434,0.17363245178371037,-0.008617937169781655
2.4503389890120135,-2.175718063402435,-1.9317273161857018,-1.1934398195120008,-1.9683218837090042,-1.7639693780400028,12.950488909791423,55.92403339001215,-4.289774230760585,-14.834071226365667,21.728321734745176,4998.091237202007,0.17681431522080124,-0.008780053029189888
2.462226149569021,-1.9848825242260892,-1.9317273161857018,-1.974434181386794,-1.4600497613017605,-2.194350685178673,12.980247275542775,56.14623706159393,-4.437733345598163,-14.779959750961675,21.567222995027244,5015.819266299553,0.1756803760353535,-0.008826809295457734
2.472484879377249,-2.7893647086186943,-2.3732350302003513,-1.3146576212450218,-0.8522352463390848,-2.9185296401442726,13.063896833978719,56.07738837078329,-4.669812337782109,-14.755659801880581,21.665847340935347,4963.331914690689,0.17817608537167637,-0.009110264939914922
2.4761849571420607,-2.3522717987619943,-3.1524391867529937,-1.7017032221733013,-1.3095448693016203,-2.9461283915298138,13.043158475600423,56.06075689471524,-4.540598909753126,-14.515404420313969,21.45502470060961,4979.077633565394,0.17271547636901935,-0.008426276107701162
2.4868857092378724,-2.8198410506909393,-2.4522521144889993,-2.6368809848997508,-1.5727478222821432,-2.931011989407546,12.998929250464961,56.54570915158244,-4.401356337189519,-14.769773489989353,21.598839224713178,4996.27257359866,0.17464297300106774,-0.008509736101002974
2.4707439067084747,-2.406639907075772,-2.6856156799088287,-1.9174370804431018,-1.3678409952058053,-2.8966230248936635,13.070465744613738,55.89263346953728,-4.291759212706307,-14.79310043144882,21.471670148396186,5094.402184835292,0.17790885727246872,-0.008321156096250108
2.474826380974419,-2.699922822048286,-1.4183976554118156,-1.5851825018512558,-2.2670711106000594,-2.6987858774534264,13.148128359203698,56.21170177721784,-4.3505834661541405,-14.734474566802641,21.401819831353095,5021.115343796906,0.1732520682168399,-0.00854704240020606
2.468186677979588,-2.839325834604877,-1.4188211089868747,-1.9424494446270224,-1.9276301309830763,-2.51727087670022,13.148128359203698,56.81529024369438,-4.506788712587016,-14.773202817509244,21.401819831353095,4971.552925423103,0.17621904704833732,-0.008467325188387387
2.478758383869371,-2.4923583722508003,-1.1631215009167466,-1.9639052157410535,-2.2888786733337976,-2.851779777842242,13.130763562006894,56.49546771724946,-4.590340442784976,-14.86106996300404,21.362463519007314,5012.704798374424,0.17585710390259832,-0.009102529796309046
2.487861579292085,-2.4153952417907094,-2.2450833783186064,-2.716805184691833,-0.851672521665491,-3.5399418045723654,13.115215823942457,56.471699485435465,-4.454400398643817,-14.809825959666819,21.631355890120513,4944.79622705589,0.176032524882853,-0.008604105502298716
2.4850647344109134,-3.7142536053558612,-2.3486924728516874,-2.657278733693577,-0.7493827109505073,-2.696509999689737,13.197130834324764,56.495104225983546,-4.419842477531732,-14.850683505481655,21.78647604315522,4843.408352928295,0.1751302463109596,-0.008449882662731901
2.479338550855638,-2.4151015168268186,-2.426323837738304,-2.8083227095214296,-1.0069239738748144,-2.660927882235674,13.20836479482945,56.39778508371606,-4.58852517696893,-15.043803907623726,21.949330389235186,4934.331311875599,0.17653286587340009,-0.008490235298173643
2.4808805971453904,-2.3794165594572414,-2.016261916801346,-1.9643560435517964,-2.698253929496797,-2.1348624001836787,13.16182600453493,56.310789562091045,-4.677287132756871,-14.948886646652811,21.927167783260973,4975.367334660222,0.1749146702764995,-0.00853129184861207
2.4870807412183926,-2.951581258895369,-2.865038373387653,-1.6979964721458702,-1.8869637045483203,-2.8972325538033417,13.142076688612228,56.46084309974011,-4.633651687005224,-14.950039026910371,21.88231453842572,4999.485792454719,0.17269030238831407,-0.008510344424283885
2.489934930715934,-3.4102922757945975,-2.7415069899676725,-1.7586605598708165,-1.62673203317443,-2.540115338970538,13.057779808747084,56.30329664636574,-4.521470906110639,-14.905163221661077,21.662896117203086,5036.431233152778,0.17744228937480783,-0.008758156702907988
2.4878315296895277,-3.0586605936230895,-2.6440776898003886,-1.8934685079917295,-2.1286685454866903,-3.352506357012814,13.285189306738518,56.5767577867546,-4.542408506832983,-15.064237950525897,21.781222735208928,4922.778818013852,0.17582921730681209,-0.008131060832080402
2.4774084147134263,-2.7913984343430553,-2.4749716649567026,-1.8328774209490843,-1.2418645777659778,-3.0808087677289473,13.165986466570496,56.91686223626772,-4.542408506832983,-14.88899263601284,21.58494130095407,4971.2456576392005,0.17716382318142593,-0.0085152684103593
2.4849088873954543,-2.8739592997716326,-3.5468999685034825,-1.9933544325254886,-0.3051085347537785,-3.0121644296461105,13.093655254323211,56.42422422651334,-4.425954849401505,-14.939422593360893,21.664492981627127,4981.277170894026,0.1773089737728586,-0.008683137273108285
2.494067413136567,-2.8698202098532537,-2.9309299755194735,-2.351320474058344,-1.4996122652561938,-3.1425130524891,13.170028294553044,56.44962301891141,-4.489853506458292,-14.925808353878045,21.678324163924852,5020.235966882061,0.17395970269671354,-0.008332782677981114
2.4889790978238544,-2.79052052178232,-2.7922661490319665,-2.183504651494745,-1.4083451463602925,-3.2031889204950796,13.163352358564884,56.31145021360582,-4.438373930495311,-14.632707530021083,21.321276547624695,5009.827424916158,0.17900815176273954,-0.008339796254824573
2.4830600739396056,-2.645972444475195,-2.9034856356038876,-1.8331413345089265,-1.7117754698449323,-3.1391638987638193,12.948049141229513,56.00567193736191,-4.32178237572484,-14.726517435171484,21.84996339261529,5028.629955402121,0.17578311053552617,-0.008158930856444245
2.473766633232076,-2.0095170162026936,-2.436722160350757,-1.5955072427936374,-1.9816331875848858,-3.055611764781231,13.018301520881632,56.352689285570946,-4.343331808723976,-14.864229784860356,21.90716623544148,4914.859573064031,0.17644085847481664,-0.008613840937218176
2.4824326805983263,-2.248840447394121,-2.1399360171713377,-1.726282300925649,-2.5561855463870264,-3.34483651671661,13.11158542348743,56.24572711000256,-4.063581483910011,-14.797166766016225,21.60840646013376,4940.380481149739,0.1741594589586088,-0.008113626130975268
2.4803098108282855,-2.0935788770586514,-1.9905560917271394,-2.3108591166826655,-2.356995182040127,-2.839283445997068,13.105127301582566,56.54112186813097,-4.320802696518429,-14.884011575000063,21.43925014467621,4920.776752568005,0.17548556607343294,-0.008474439997841872
2.488324983169531,-2.950828119281118,-1.843054340665529,-2.517005240872793,-1.590842445836596,-2.9314314336457263,13.085189539370898,56.76895939961564,-4.385625006960934,-14.777107415794625,21.313715568413794,4932.90047820951,0.17201096604595045,-0.008747343889758641
2.5022919212895967,-3.375136154706231,-2.0476193111213634,-2.9138998894396426,-1.7738871677424857,-2.966692840692352,13.066001022987788,56.558704488805695,-4.319842922522316,-14.862483948204062,21.69390099413658,4890.093601629516,0.1771723577855378,-0.008626005834631148
2.4976013592558806,-2.313705973897818,-2.4870044111458096,-2.414633632953162,-2.124114182230256,-3.1155215179064797,13.044888709683226,56.667854562627184,-4.435576983333146,-14.966699246300806,21.768865382749176,4950.3991871109965,0.17746326293187883,-0.00853770833961519
2.4617614715843223,-2.2874490194823647,-1.4690154316396353,-1.4368084764403868,-1.4193651252958888,-2.5966241834197348,13.05551265402201,56.81698135322629,-4.232060535063403,-15.01035953552053,21.675386683269327,4953.535591375454,0.1792059566555932,-0.008601678260264537
2.4529114114596253,-1.5580004640587422,-2.041987521511154,-1.24010715013512,-1.4037906135264406,-2.5417596091161747,12.977026488898948,56.515037591635014,-4.31469688505866,-14.866656747970259,21.830020699820025,4892.5364214494475,0.174364778825192,-0.008696013541602996
2.4598595802618144,-1.9358728673913437,-2.858128336666985,-1.2736461131608183,-1.0675818888578716,-2.8096729952249913,12.977026488898948,56.39819602832515,-4.315011240703505,-14.97713387687303,21.667916236377636,5004.65530908892,0.17397186248555252,-0.008781675255852777
2.4507802054548673,-1.6273983317575,-2.081228379414426,-1.2563941384398885,-1.8363676481016478,-2.107738598915282,13.134956319671696,56.37862227517779,-4.4925232744277785,-14.827625050463228,21.48407057957744,5072.866898963727,0.17304061601667164,-0.008342826629247296
2.45460771350919,-2.2113178804960603,-2.088145036544955,-1.8908727918193904,-1.1851257138070457,-1.782109391146078,13.093236098003164,56.369884631660675,-4.514016949692572,-14.794838162112084,21.425781067314816,4995.2924184139265,0.17501679413402563,-0.008540951066688798
2.458607596386895,-2.8163504996797855,-1.9279954958252443,-1.3656504724086105,-2.100215494671612,-1.5630379886612524,13.145498946114662,56.320259759264715,-4.338778754835977,-14.664294321686832,21.33290404515084,4891.410037861335,0.17789823878441627,-0.0085654090017202
2.4453437937740126,-2.381264916927995,-2.0220207022161625,-0.6218943044929004,-1.4374321824657157,-1.657059830222666,12.994512180753718,56.16071669805639,-4.341018778552587,-14.565817943730195,21.61774406936885,4929.158905487844,0.17365090548263562,-0.008461077959156656
2.440096005721087,-1.344756456699274,-1.8530862188474613,-1.6514279170501405,-1.2152960986854664,-2.1415011341615564,12.905066184484587,56.21680040264375,-4.213370339527735,-14.686794794430387,21.753063081546646,4951.464163612215,0.17361546290953123,-0.00864857977121703
2.437036012697286,-1.7235358781951682,-1.123285158278429,-1.3396036233204554,-1.9562875490978602,-1.2449375772730962,12.92120240501036,56.31708817792638,-4.146879614627982,-14.792014863814304,21.816344942624653,4899.528669732625,0.1749241624299663,-0.008803130618028334
2.436365089117441,-1.912898043810877,-0.9391867918242972,-1.4836757918160657,-1.3882788213482797,-1.153831877642786,12.815508027847468,56.045512934607345,-4.081728657789049,-14.641513831130837,21.499620394092847,5065.662661598338,0.17625076964341818,-0.00907427111920683
2.4249326666512596,-1.4256359600835067,-1.0818774369605477,-0.5007684774209054,-2.25592549499431,-1.1622788536741213,12.852760828137098,55.95124772375239,-4.35728845658103,-14.68316432061273,21.491687243142188,5022.611961349213,0.1717239217654398,-0.008990401246504222
2.4365884765813663,-1.8295791078490398,-1.2337645711508556,-1.019061799154747,-2.1503744569058574,-1.3702205879831282,12.998651647162687,56.24614002425349,-4.444960694118882,-14.881879528150435,21.63877698030431,5037.411230674067,0.1768199357360927,-0.008869232603880043
2.4379428261619025,-2.3911919013776664,-1.6657032520280488,-0.47279796306092947,-0.9074686581580687,-2.613862660572773,13.184477736286826,56.30602428081218,-4.503236209766258,-14.938764074980451,21.502912185848533,5055.970985379649,0.17249255919299786,-0.008712326107993686
2.4260971936697397,-1.8743895564932107,-1.6034572629642498,0.112887757862505,-1.6276707681912839,-2.507820410270853,13.149808918235623,56.1050375729572,-4.566861321079187,-14.827258716793224,21.592535643695513,5063.730733849348,0.17580538825914813,-0.008342026043504832
2.434177355368804,-1.2185876382922487,-2.1040333040120984,-0.574568630315852,-1.715400427975143,-1.9095640110762062,13.122907071054618,56.496548281882234,-4.482401386142266,-14.716728883196211,21.43729759917442,4940.041334204005,0.1779718920216878,-0.008469873843483137
2.440299283316849,-1.1671549422606673,-2.1612893010746257,-0.7786221083810674,-1.9383003741718972,-1.5663616330821457,13.14273770143992,56.26190107284207,-4.6456082563813,-14.74503194061903,21.486999129174315,4959.184101371213,0.17225580454970887,-0.00890492366040832
2.4498044961828134,-1.4435247752722282,-1.8393545148171555,-1.2733894526970562,-2.2769692622143998,-1.8023872720757583,13.160150130251633,56.27647754745128,-4.652592536873533,-14.69832472041032,21.4505275753137,4902.976968108138,0.17587897201973204,-0.00914518342578784
2.4582862567521895,-1.7521526498117561,-1.8438742112917574,-1.628617210096808,-2.46093983780873,-1.348219474329714,13.051761431373725,56.127025964622334,-4.6986859181868,-14.69832472041032,21.623189157215805,5042.775424101975,0.175642519730767,-0.008877011233751179
2.4679589500320795,-1.6174919276079958,-2.088248521771682,-1.9687975305361891,-1.7030419160829353,-2.629294135643633,13.041437517433236,56.39243905528878,-4.473572345360524,-14.914272222811773,21.62593006529564,5033.481288906047,0.17571642741881205,-0.008939107208404204
2.4770095070847535,-2.2597426767310775,-1.8054386300085603,-2.479939628474654,-2.0225613638670334,-2.3361442935631636,13.11828433098243,56.63171287299776,-4.361111553193931,-15.052652315370947,21.768544451940592,4941.71235331597,0.17581364286726278,-0.008469331700129963
